Date,Name,Comment
Mon Apr 06 23:57:59 PDT 2009,BaleBabe66,"Can you tell it's spring break here, boys are off school so I don't have to be up at first light and can actually stay up late!!!! "
Tue Apr 07 02:34:01 PDT 2009,Seamonkey86,@Jayme1988 Aw well aint u lovely  how u doin today hun?
Tue Apr 07 03:19:29 PDT 2009,africamiranda,@Sixxjohn I'm the worst I know  but I'll be back soon
Mon Apr 06 22:58:39 PDT 2009,katiethewind,Still up. Playin cards with the girls. 
Mon Apr 06 23:23:30 PDT 2009,markdavidson,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
Tue Apr 07 00:41:59 PDT 2009,kimoIK,@StreetWearBear.  yes I am thanks for reaveling to the world bro fuck my life hahaha
Mon Apr 06 22:42:28 PDT 2009,EricaLeigh777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
Tue Apr 07 01:43:21 PDT 2009,simplydanx,"@tayswift - I was up at 3AM   btw, congrats on winning album of the year. You deserve it, I can't not shed a tear to White Horse!"
Tue Apr 07 00:38:32 PDT 2009,jbfeldis,Sinon Hello twitter 
Mon Apr 06 22:38:04 PDT 2009,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
Tue Apr 07 02:00:19 PDT 2009,MATTY_METAL118,Pure hurt my neck at the gym 
Mon Apr 06 22:53:40 PDT 2009,Ravenged,Wooohhooo the beach was awsome  .. haha i luve ..it The water was soooo cold .. went to seattle to Aqui bech or somethin like that =P
Mon Apr 06 23:03:42 PDT 2009,konelli,@VampireBill  Goodnight and take care 
Tue Apr 07 02:40:36 PDT 2009,megastar85,no body ever replys to me 
Tue Apr 07 00:33:26 PDT 2009,MissxMarisa,"@Tsarnick  Man, cheese popcorn on Food Network! Me want!"
Tue Apr 07 02:48:07 PDT 2009,Veeee,@itspink WHAT?BOYZONE ARE REFORMING???I'm never aware of anything 
Tue Apr 07 01:46:48 PDT 2009,unravelling,oh but damn..fried screwing up me lunch 
Tue Apr 07 01:53:23 PDT 2009,BRYNtendo,apparently so 
Tue Apr 07 04:26:44 PDT 2009,avahope07,@DonnieWahlberg I think you have the power to do something about doing a show in MTL.....don't loose us or you will loose us forever 
Mon Apr 06 23:43:10 PDT 2009,twliciousness,@twliciousness  @Moltz Today Hank learned the painful lesson all boys have to learn about t.. http://tinyurl.com/c6nmgq
Tue Apr 07 02:35:57 PDT 2009,taniajannoun,having lunch on my desk while i work 
Mon Apr 06 22:41:15 PDT 2009,dEnNy_333,Just watched tropic thunder. Dreading tomorrow 
Tue Apr 07 03:15:08 PDT 2009,minxlj,"@AlexJReid - nice of it to inform you during the install, eh? Silly Msoft. It works on the Intel Mac but not my G5  shame, it's quite cool"
Mon Apr 06 22:43:06 PDT 2009,oup,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! "
Mon Apr 06 23:15:53 PDT 2009,TommieGreen,"'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' "
Tue Apr 07 02:13:35 PDT 2009,guardian_renata,"ok, everyone who's racing this weekend, dm me with a picture of your car &amp; the make and model. i'll put it all up on my blog "
Tue Apr 07 03:58:44 PDT 2009,drunkenbones,@petrilude I'm so worried about it!! No Robert Englund...how can it be any good?? I loved that movie 
Mon Apr 06 23:42:59 PDT 2009,noiseboyartist,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay 
Tue Apr 07 02:57:31 PDT 2009,gavlp,@loris_sl I see they are still having aftershocks over there. I'm following @EQwatch which tells me there's just been another 4.8 quake 
Mon Apr 06 23:07:49 PDT 2009,alexboles,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
Tue Apr 07 01:14:21 PDT 2009,jessiesarah,@KarsentheSlater You are the #1 best Mormon daughter EVUR from the future. Yesh. 
Tue Apr 07 00:47:37 PDT 2009,The_Gunn_Man,Area nightclub making ï¿½8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on 
Mon Apr 06 22:23:39 PDT 2009,timmelko,@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
Mon Apr 06 22:48:14 PDT 2009,Hornbach,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza
Tue Apr 07 01:23:20 PDT 2009,RoseStack,@shaunjumpnow uhh..kay. oo say hi to bradie from rose...and from sarah.   hey were you in the film clip for shimmy a go go??
Tue Apr 07 00:29:09 PDT 2009,eleonoraeli,"today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ..."
Tue Apr 07 01:03:27 PDT 2009,gblock,"@jeffhandley Thanks! We're both very happy, especially Lana. I think she appreciates my aggressive, this is just business attitude now "
Tue Apr 07 00:17:44 PDT 2009,amydunnit,Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick 
Tue Apr 07 00:48:47 PDT 2009,djeest,Nespresso in my office - present from my boss - damn this roXX... zeker nu! 
Tue Apr 07 01:54:17 PDT 2009,rob_caporetto,@colbsi Got it.  You're insane!  INSANE I tell you ;) (No way I could manage that) 
Mon Apr 06 22:58:01 PDT 2009,NICOvanREEKUM,@Mgpotter You're cute 
Tue Apr 07 00:01:34 PDT 2009,mysmileisarifle,my paronychia hurts 
Mon Apr 06 22:33:15 PDT 2009,passionsista,@jolilore Thank you 
Tue Apr 07 00:03:33 PDT 2009,zottarella,Lets Drop ..Ich hatte gerade Kï¿½se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbwg8p
Tue Apr 07 00:19:35 PDT 2009,kulit,@stephenkruiser sorry to hear about your dog. 
Tue Apr 07 01:52:53 PDT 2009,commongrind,"@awlred they dont exist  however, anodising services do exist, so i could get it done *-)"
Tue Apr 07 00:11:55 PDT 2009,ireneprios,"Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w"
Tue Apr 07 02:19:00 PDT 2009,robynicole,Insomnia kickin in  I hate this!!!
Tue Apr 07 03:53:18 PDT 2009,MadCarlotta,"@SonnyShear I love them too. Husband, not so much. Therefore, no chimes for me "
Tue Apr 07 00:15:42 PDT 2009,julianmummery,I just let my EverQuest 2 subscription lapse. Just don't play it anymore. Don't have the time 
Tue Apr 07 01:14:14 PDT 2009,VioletsCRUK,Morning all! Hope you have a good one 
Tue Apr 07 00:34:08 PDT 2009,DWXavier,AHHHHHHH! Everyones doing laundry except me 
Tue Apr 07 01:38:33 PDT 2009,DanOersnes,@atebits Can't sleep! Still waiting for tweetie on mac 
Mon Apr 06 23:38:03 PDT 2009,Spectral_Hunter,Testing out my DSi on this site. It rocks 
Mon Apr 06 23:18:00 PDT 2009,sfpoetic,"Well, that sucked. "
Tue Apr 07 02:34:22 PDT 2009,jp3design,a new zealand web designer who is a twitter newbie is no longer a twitter virgin! hello hello 
Mon Apr 06 23:23:02 PDT 2009,myrandalove,@ddlovato Bill Beckett And lovato are homies who knew! 
Mon Apr 06 23:07:43 PDT 2009,itspeiday,@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
Tue Apr 07 01:51:59 PDT 2009,grahamspicer,"terrible toothache, feeling very grumpy. 44 hotels to write about in my work queue "
Mon Apr 06 22:32:22 PDT 2009,LeeseEllen,So many channels.... yet so so boring... lazy day again  may have to find a hobby
Tue Apr 07 03:05:36 PDT 2009,nomand,was playing around putting in random twitter usernames. so many wasted blanks! 
Tue Apr 07 00:30:40 PDT 2009,SamBusbySleeps,Work today 
Tue Apr 07 01:13:20 PDT 2009,Scyranth,@JennaMadison ur tune in! cool beans yay! Rock n roll Train and Thunderstruck back to back! 
Tue Apr 07 01:59:07 PDT 2009,djodcouk,@plannersusanna Thanks for the welcome~ Look forward to hearing your updates 
Mon Apr 06 23:32:51 PDT 2009,hubmum,"Ta all for bombarding me with links to the HO story, 'tis old news &amp; I was in Chessington w kids  Onwards"
Mon Apr 06 23:47:01 PDT 2009,followDARYLO,@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;)
Tue Apr 07 00:03:14 PDT 2009,missxiii,@JhonenV What a precious photo... makes me want to pinch your cheeks. 
Tue Apr 07 03:15:33 PDT 2009,doylemb,Sucks hard that Roundhay has been cancelled  I was reet lookin forward to a day out
Mon Apr 06 22:50:48 PDT 2009,ElliotTucker,Nasty budget due and my iphone is being sent to Apple today. 
Mon Apr 06 23:17:46 PDT 2009,lahood19,struggling with eam law 
Tue Apr 07 00:58:47 PDT 2009,shawnaatteberry,"Wow, it's almost 3:00 a.m. I probably should go to bed. So is it good night all or good morning? See you later. "
Mon Apr 06 22:42:57 PDT 2009,missbritts,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
Tue Apr 07 01:18:09 PDT 2009,alexwestfallhey,umm yeah. homework. 
Tue Apr 07 02:09:36 PDT 2009,tropicalaqua, have to work on homework tmrw...
Tue Apr 07 01:28:06 PDT 2009,HelenNguyen,V makes everything better. 
Mon Apr 06 23:53:20 PDT 2009,jennyaiken,"@damohopo thankyou  bet your eye looks lovely, consider an eye patch if only to spare others pain on looking at your gooey eye ;)"
Mon Apr 06 22:53:43 PDT 2009,piajimenez,Uploading photos first before leaving 
Mon Apr 06 23:50:47 PDT 2009,Maryeeezy,Babe aint callin 
Mon Apr 06 22:23:36 PDT 2009,Scyranth,@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock! 
Tue Apr 07 01:48:40 PDT 2009,mjdayvee,"just started watching X-Men Origins: Wolverine, looking good so far "
Mon Apr 06 22:23:29 PDT 2009,sammichfelge,"@little__fish guess where i live. the other side of the earth  east mesa, losiento"
Tue Apr 07 02:38:01 PDT 2009,iNickyy,got formal invitation. what am i gonna do about my date? i should've said to put &quot;Nick &amp; Guest&quot;. 
Tue Apr 07 01:18:58 PDT 2009,TiffaniDanyelle,"ok now im really about to wash my hair.... got FIVE shows this week.... man! But hey, this is the life i chose. The life of a dancer... "
Tue Apr 07 00:18:34 PDT 2009,SenoritaJess,hope tomorrow is a nice day 
Mon Apr 06 23:18:16 PDT 2009,gaytwink,"@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets "
Mon Apr 06 23:12:31 PDT 2009,pinkflamingo9,i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!
Tue Apr 07 02:23:57 PDT 2009,mrscullen04,busy day...update tonight 
Tue Apr 07 00:56:04 PDT 2009,zuziazuziulka,gloomy weather...again 
Tue Apr 07 04:31:58 PDT 2009,MissChelC,Blah sick not going to school today 
Mon Apr 06 22:38:38 PDT 2009,alice_wonder,"@kameelahwrites phew! all that hair, gyal! "
Tue Apr 07 02:24:15 PDT 2009,nick_thompson,@olimould Lewis 
Mon Apr 06 23:08:55 PDT 2009,seriouslyben,is home from work 
Tue Apr 07 01:18:28 PDT 2009,anna_black,@writemonkey - mighty fine software  cheers x
Tue Apr 07 01:18:45 PDT 2009,AMEFACE,@robluketic whaaaa??  what's goin on in the A?  i love my city 
Tue Apr 07 02:17:27 PDT 2009,InfospikeAdam,@captainjohnhart Most people don't realise how much they'd miss it if they couldn't do it any more 
Mon Apr 06 23:53:20 PDT 2009,yanetayala,@lsndr87 Good Luck Girl 
Tue Apr 07 02:18:45 PDT 2009,catvix,I just found out I was unsuccessful in applying for the Hampshire Probation job  #fb
Tue Apr 07 02:08:27 PDT 2009,joie_ann,after work happy hour 
Mon Apr 06 23:50:30 PDT 2009,albynomonk,"@heatherlibby  Oh well, she seems like trouble. Christian Slater is trying to kill her at the moment."
Tue Apr 07 04:05:58 PDT 2009,omg_raptor,@thecoveted Oooh! I love those earrings! Do you mind if I ask which craft store you went to? We don't have much up here unfortunately 
Mon Apr 06 23:23:05 PDT 2009,love_zucca,pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!
Tue Apr 07 01:44:02 PDT 2009,elelovespanic,Do my guess the song thing  http://member.mibba.com/13328/ @jessisahero @SirLoz
Tue Apr 07 00:13:02 PDT 2009,BreeDeters,its beginning to feel a lot like summer everywhere i go! 
Tue Apr 07 02:33:01 PDT 2009,pvreymond,"@ShannonOKeeffe It shouldn't be your destination 4 your vacation, when you live the life of your dreams U live in the &quot;Land of Success&quot; "
Tue Apr 07 03:29:44 PDT 2009,sheisgiovanna,school time  ugh.
Tue Apr 07 03:31:54 PDT 2009,whatsupsarah,"SNOW?  ugh go away, I miss the warmth."
Tue Apr 07 01:12:55 PDT 2009,levimorales,@frontofmonitor Thanks for the twitter love! Hope all is well 
Tue Apr 07 03:19:23 PDT 2009,munchkin142,@mesteras guess I can't ask you to help me find blue contacts then 
Tue Apr 07 00:33:51 PDT 2009,CarlyDSnyder,Misses Rach already 
Tue Apr 07 01:23:09 PDT 2009,2bitwannabe,@toxinide I hope you get an interview mate 
Tue Apr 07 02:03:30 PDT 2009,tina_m,Good start to the day. Booked courier for collection of Hebden Bridge show; sent enquiry to book van to move studio next wk. 
Mon Apr 06 23:28:59 PDT 2009,NarhirDesign,@littleunred runy baby run 
Tue Apr 07 02:50:05 PDT 2009,Mozzette,@CSIMiamiJenny I know thats how i felt after givin them presents+them not appreciating it  Horatio is the real man LOL
Tue Apr 07 00:23:18 PDT 2009,ajrh,yeay have a parking space from tomorrow  thats an extra half hour in bed in the mornings - apart from the day I have to fly get up at 0515
Tue Apr 07 03:11:41 PDT 2009,PenguinVK,ugh does anyone know what i can do to stop anxiety attacks? pleeease...i need help 
Tue Apr 07 01:22:57 PDT 2009,sjnaughton,"I'm reading some more of Agile Principales, Patterns and Prictices in C#, it's quite a good read actually it flows quite well so far "
Tue Apr 07 03:32:04 PDT 2009,realnowhereman,@BonjourVous yeah I know  ... sometimes I feel like the world its coming down
Mon Apr 06 23:32:03 PDT 2009,Trishanson,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
Mon Apr 06 23:03:23 PDT 2009,wiwiwinDra,vacations makes me feel sick! 
Mon Apr 06 23:18:57 PDT 2009,mydesire,"@pagankinktress ah yes, I subscribe as well "
Tue Apr 07 03:32:11 PDT 2009,Allypattern,is off to work. Three more days 
Mon Apr 06 22:38:25 PDT 2009,Rome4DAE,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
Mon Apr 06 23:35:09 PDT 2009,britto819,damnnn! i missed 11:11 
Mon Apr 06 23:18:38 PDT 2009,addictedtotext,it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday 
Mon Apr 06 23:22:13 PDT 2009,Ninerwiner,is craving for some tantan nabe  http://plurk.com/p/mzxcs
Mon Apr 06 22:32:31 PDT 2009,DreamActivist23,@HillyDoP  oH NO
Mon Apr 06 22:26:54 PDT 2009,jess_higley,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
Tue Apr 07 03:57:23 PDT 2009,JessiEngel,@sabret00the uh uh... poor Paul.  ...hows the weather in good ole LDN town? Heading ur way on friday.
Tue Apr 07 00:38:54 PDT 2009,stephenplynch,"starting to resent always being struck by creativity after midnight, then having to get up for work in the morning "
Mon Apr 06 23:03:48 PDT 2009,iluvbetamax,haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.
Tue Apr 07 03:46:35 PDT 2009,gelozamora,"I don't know which show to watch tonight, I love Dancing With The Stars but I also love American Idol! "
Tue Apr 07 01:23:47 PDT 2009,udaibir,"@skinnylatte Thaks for the gyan, hopefuly will see you at the rickshaw challenge in Chennai "
Tue Apr 07 00:46:52 PDT 2009,ACTinglikeamama,@Cezzadwen I think that it's pretty standard wherever you go?  Can't find it anywhere in Canberra yet 
Tue Apr 07 00:22:38 PDT 2009,ChristiaanVrij,"goodmorning, preparing for conference call with the goal to come up with improvement points for internal cooperation.... come to me ideas "
Tue Apr 07 00:19:07 PDT 2009,wondroushippo,"@jasonsalas Thanks very much, I appreciate it, and we're the first site on the web with this review "
Tue Apr 07 00:43:47 PDT 2009,GNTx,Is going to a theme park 
Tue Apr 07 04:11:25 PDT 2009,zoeycatrinjones,flo the dog has had all her hair cut off  she's bald!
Tue Apr 07 00:19:05 PDT 2009,broganXD,"Morning  in the caravan at the mo and its freezing, but last night was classs  today should be awesomee"
Tue Apr 07 01:44:06 PDT 2009,jaybe81,cannot upload my pic 
Tue Apr 07 03:33:05 PDT 2009,arjunvarma,Drowned in work... 
Tue Apr 07 01:08:48 PDT 2009,christy_leigh,is poorly sick 
Mon Apr 06 23:11:44 PDT 2009,stevejabs,Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  
Tue Apr 07 01:31:35 PDT 2009,alicehannah,didnt announce reading lineup 
Tue Apr 07 01:16:18 PDT 2009,getvisible,@MichellePen immensely!! Started playing with new sites as I didn't want to mess up Easter one - paranoid moi? 
Mon Apr 06 23:35:49 PDT 2009,SarahDeG,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing. 
Mon Apr 06 23:22:50 PDT 2009,TraciMueller,"@DonnieWahlberg Seriously, you are Donfucious!  "
Tue Apr 07 00:08:09 PDT 2009,bubuluey,"@dougiemcfly hey dougie  thought you would be the best one to ask... what are some names for lizards. i may be getting one, i wanted YODA!"
Tue Apr 07 02:03:02 PDT 2009,mahafreed,@calamur Aight. Wearing my thick skin. 
Tue Apr 07 02:12:15 PDT 2009,Chris2go,i can't enjoy the weather 
Tue Apr 07 00:43:52 PDT 2009,vikram,@glen_george i've been drinking so much thums up in the same hope.. there is a apache rtr160 every hour 
Mon Apr 06 22:23:14 PDT 2009,subwaystory,"@annabellee dry sweet potato, huh? "
Tue Apr 07 03:07:36 PDT 2009,haligonia,@Honey_ It's nasty.   No reports of flooding as yet. Multiple reports of bad hair and wet pants however.
